"2442b10c-1666-4a8d-88d0-5043c5ee3547"	"uconn"	"conn00045420"	"near state highway garage & connecticut turnpike"	41.29388	-72.38305	"united states"	"connecticut"	"middlesex county"	"old saybrook"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"248c60b9-8e70-41e8-a956-1885abc88776"	"iac"	"1034"	"ithaca"	42.45	-76.4667	"united states"	"new york"	NA	"tompkins county"	NA	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"25e46dc1-1329-45c9-98ee-2114a8475a13"	"ku"	"91008"	"buckner valley lake"	38.069224	-100.004782	"united states"	"kansas"	"hodgeman"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"274c5d3d-9298-4771-ba5b-7e337efc6270"	"uconn"	"conn00073299"	"northwest park. moist meadow adjacent to intermittent stream channel near soccer fields."	41.905	-72.70194	"united states"	"connecticut"	"hartford county"	"windsor"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"28283100-77c1-41a1-b858-704ce45dfbf9"	"ku"	"91114"	"little river 0.3mi n"	38.40232	-98.01186	"united states"	"kansas"	"rice"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"28ccf220-90f6-47db-9de7-d53b9b58652b"	"wis"	"v0179077wis"	"benedict prairie"	42.58333	-87.95	"united states"	"wisconsin"	"kenosha"	NA	NA	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"296f1a80-fd4f-46a0-8e4e-f1fc2e2d659d"	"ills"	NA	"along route 98, east of canal point. utm zone 17, 577444me, 2970500mn. (nad83/wgs84)"	26.8572	-80.6231	"united states"	"florida"	"palm beach"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"29c7b81b-fef1-4c2d-ae91-a6d970caf258"	"ku"	"91106"	"canton 6.0mi n 1.0mi w"	38.47418	-97.44585	"united states"	"kansas"	"mcpherson"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"2b87709b-5dbe-4fe1-8ad2-055d5008b2b3"	"ku"	"91037"	"unknown"	37.192343	-95.742943	"united states"	"kansas"	"montgomery"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"2c5cd931-772c-4432-9e25-b9aa1595dc78"	"cas"	"1103366"	"finca cuxtepeques, zona de amortiguamiento reserva de la biosfera el triunfo"	15.7305555556	-92.9658333333	"mexico"	"chiapas"	"la concordia municipio"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis  l."
"2c699ebf-b9b3-4578-8707-c00e4f359d84"	"mbml"	"4079"	"mata fria"	-19.931111	-40.7	"brasil"	"espírito santo"	NA	"santa teresa"	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"2d225014-a4cd-4b1b-9a9a-bf72919aa751"	"ku"	"90983"	"lawrence, 1 mi e"	38.97167	-95.2166	"united states"	"kansas"	"douglas"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"2e1035a7-6cdc-4097-a9a2-c602d3bef482"	"uconn"	"conn00090084"	"west willington"	41.88111	-72.3025	"united states"	"connecticut"	"tolland county"	"willington"	1	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"2e320e28-6e69-4ab7-bbb0-3228ad0c875e"	"ypm"	"cbs.034358"	NA	41.5583	-73.036	"united states"	"connecticut"	"new haven county"	"waterbury"	6630	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
"2e739302-e8c9-4cec-bd09-6da65379a90a"	"uconn"	"conn00090089"	"oxford"	41.43388	-73.11666	"united states"	"connecticut"	"new haven county"	"oxford"	5000	"adoxaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"2fee0a5b-2b16-4fab-a813-c91a6e69aae0"	"ny"	"1145733"	"xavantina. garden of fundação resthouse."	-14.63	-52.23	"brazil"	"mato grosso"	NA	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis l."
"301427e5-b9ba-42be-863e-6effdbf917ec"	"ku"	"354691"	"new hampton, 3 mi s, 4 m w"	43.01392	-92.38812	"united states"	"iowa"	"chickasaw"	NA	NA	"caprifoliaceae"	"sambucus"	"canadensis"	NA	"sambucus canadensis"
