"21949e3a-f585-4488-ae83-81fef9dcd551"	"ny"	"02108490"	"4.5 air km nw of malvern"	34.392364	-92.839411	"united states"	"arkansas"	"hot spring co."	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"2275ae8b-cf50-45a4-9584-e5525055507a"	"kstc"	"31098"	"lyndon, 5 mi n"	38.68249	-95.68417	"united states"	"kansas"	"osage"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"23cac18b-d68f-4f77-825f-3dfb625298fb"	"kstc"	"31087"	"rago, 4 mi s on hwy 14"	37.39512	-98.07718	"united states"	"kansas"	"kingman"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"24d5ee52-4da7-4f26-923c-0f3c3a092d11"	"ku"	"102453"	"wilson county state lake area"	37.726517	-95.6973	"united states"	"kansas"	"wilson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"25279faf-36bc-4681-ab79-67313c17bb3d"	"fsu"	"000014623"	"apalachicola national estuarine sanctuary; beside road in grassy meadow (old pasture?) on m & k tract, w of saul creek, generally 6.5 air mi nw of apalachicola."	29.9535037234	-85.2240496732	"united states"	"florida"	"gulf"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"26bb1dd6-ae70-4bd8-85c4-43265198c3c5"	"kstc"	"31138"	"camp alexander, 3 mi e of emporia"	38.417783	-96.110591	"united states"	"kansas"	"lyon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"271f71e7-a5f6-4a24-89a8-db91ac69005f"	"des"	"des00015422"	"on f.m. 2818, near a & m consolidated high school"	30.591091	-96.316188	"united states"	"texas"	"brazos"	"college station"	502	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"297e26b0-b8a9-44d7-9941-c2c107563cbc"	"ku"	"328910"	"ku rockefeller tract"	39.04756	-95.20112	"united states"	"kansas"	"jefferson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"2b8cd601-2937-41ae-b501-b27237c9288e"	"ku"	"57367"	"sycamore 4.5mi w"	37.32765	-95.79804	"united states"	"kansas"	"montgomery"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"2bc59012-4816-40b5-8409-9a11c7282e18"	"uconn"	"conn00113202"	"2.5 miles east of sheffield"	39.10611	-94.51083	"united states"	"missouri"	"jackson county"	"sheffield"	20000	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"2cc1999b-e497-41af-9341-1bd8c8736fcc"	"ku"	"105392"	"montgomery county state lake, ca 4 mi s of independence"	37.161921	-95.698968	"united states"	"kansas"	"montgomery"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"2d380873-d9cf-49fb-9ff3-9f2a938e382e"	"ku"	"57403"	"mccune, 5 mi n"	37.3605	-95.01959	"united states"	"kansas"	"crawford"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"2d99e5c7-9d48-4b9c-b235-2f101fc0e939"	"kstc"	"31100"	"westphalia, 6 1/2 mi n and 1 mi w"	38.27404	-95.50793	"united states"	"kansas"	"coffey"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"2e2acba0-7739-457c-ac29-572a97403c59"	"ku"	"57573"	"unknown"	37.55821	-95.30644	"united states"	"kansas"	"neosho"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"2e42a57e-4d71-46fb-a0b9-5e3f932231ed"	"ills"	NA	"exxon mobil natural area. east of the junction of the des plaines river into the kankakee river, east of interstate 55, east of the illinois central railroad about 1.6 mile southeast of the des plaines river. in the grand prairie section of the grand prairie natural division. coordinate datum: wgs84/nad83"	41.40427	-88.175889	"united states"	"illinois"	"will"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"2e8d94cb-08a8-4ec8-a588-100cb0c19c29"	"ku"	"57360"	"marion county park"	38.32423	-96.98299	"united states"	"kansas"	"marion"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"2f723896-2265-42bf-8e36-3bf6a9a143d7"	"ku"	"333225"	"hartford, 3 mi s"	38.2605553	-95.9511108	"united states"	"kansas"	"lyon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"31349de8-2801-49c1-8bbe-8be109b9b514"	"fsu"	"000014620"	"weedy roadside right of way bordering pine flatwoods, vicinity of adams beach."	29.88167	-83.63444	"united states"	"florida"	"taylor"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"327d7787-2fff-47c4-8f53-0416c925100f"	"ku"	"105567"	"jct ks 7 & us 69, 5 mi n, 0.4 mi e, n of columbus"	37.255394	-94.827021	"united states"	"kansas"	"cherokee"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"34043f5b-d47f-457e-8e18-c98a215d9458"	"uconn"	"conn00113203"	"near cincinnati"	39.14333	-84.50916	"united states"	"ohio"	"hamilton county"	"cincinnati"	5000	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"343b1251-e91c-4543-b97d-55aa0697e3c5"	"ku"	"111493"	"parsons, 6 mi s, 3 mi e; kansas army ammunition plant, s end"	37.255804	-95.182796	"united states"	"kansas"	"labette"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"358f4566-41d6-4767-972b-860e002dd297"	"ku"	"111737"	"parsons, 4 mi s, 1 mi e"	37.277817	-95.217136	"united states"	"kansas"	"labette"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"3611ebde-3af3-487e-b39b-2c88e8787de7"	"ku"	"57365"	"new lancaster 4.0mi s 2.0mi w"	38.40438	-94.77266	"united states"	"kansas"	"miami"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"38bcc4fc-96b9-4f1b-9a4c-4a9c36a0f8c2"	"ku"	"57396"	"mantey 1.0mi n"	38.06638	-94.8054	"united states"	"kansas"	"linn"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"394946ff-9811-4bd5-a344-f019040826de"	"utc"	"utc00209215"	"6.5 mi w of desoto  w of reservoir on parker cr  ca. 0.5 mi n of confluence of parker cr"	38.125	-90.675	"united states"	"missouri"	"jefferson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	"capitatus"	"croton capitatus var. capitatus"
"39f3e46d-5299-4273-97f0-81441d295203"	"fsu"	"000014638"	"dried up bottom of pond; near road going w opposite road going e to parramore landing on lake seminole, crossing fl. rt. 271."	30.7958063705	-85.2158868227	"united states"	"florida"	"jackson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"3a0e59e0-10e4-4390-afb7-63395cf449bf"	"vsc"	"vsc0064466"	"attwater prairie chicken nwr, 3.27 airmi nnw (heading 340.25°) of refuge headquarters; between n29.71350 w96.28526 and n29.71247 w96.28372"	-96.28526	29.7135	"united states"	"texas"	"colorado"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	"lindheimeri"	"croton capitatus var. lindheimeri"
"3ab2d60c-6c09-4e92-a867-a521cf39d94f"	"kstc"	"31122"	"emporia, city waterworks"	38.42908	-96.21916	"united states"	"kansas"	"lyon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"3abd4639-a850-4a99-87ae-4785162096bf"	"uconn"	"conn00113192"	"university of mississippi medicinal plant garden, hawthorne rd"	34.36666	-89.53527	"united states"	"mississippi"	"lafayette county"	"oxford"	5000	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"3af41c15-aa3b-4acc-9824-8a141dbba835"	"ku"	"57570"	"lyndon, 11 mi n, 1 mi e; osage county state lake"	38.769625	-95.66996	"united states"	"kansas"	"osage"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"3d8c4882-f407-4f05-a466-bb4175423aa9"	"ny"	"02343529"	"southwst of ludowici, along us rt. 301, at the altahama river, johnston station landing, along the flood plain of the river"	31.69639	-81.77617	"united states"	"georgia"	"long co."	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"3d908f3e-1084-4490-a376-e8f3562666d8"	"ku"	"109510"	"wichita; mcconnell air force base, se part of base, 0.5 mi ene of s end of main runways"	37.61175	-97.257649	"united states"	"kansas"	"sedgwick"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"3f749b4a-321e-4bcf-8c26-7f7c60f45db8"	"kstc"	"31136"	"emporia, 3 mi e"	38.40388	-96.12589	"united states"	"kansas"	"lyon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"3fe2ce15-4bf9-4fbb-ac31-4dec6f9a7090"	"ny"	"02108407"	"17.2 air km wsw of town of many, at county road 191 and toledo bend reservoir"	31.514828	-93.651569	"united states"	"louisiana"	"sabine parish"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"3ffdac98-8654-4fba-9f12-fa09c953d5f4"	"ku"	"315669"	"welda, 1 mi n, 1.5 mi e"	38.181119	-95.274719	"united states"	"kansas"	"anderson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"40443019-95f2-48e6-9a00-c6981ee03d41"	"kstc"	"31135"	"emporia, country club heights"	38.42056	-96.18722	"united states"	"kansas"	"lyon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"4122a6f8-39cd-4d1a-bec6-4e83667bba63"	"ku"	"57392"	"eskridge 5.0mi n 3.0mi e"	38.93275	-96.0487	"united states"	"kansas"	"wabaunsee"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"417de016-7687-452d-9c0b-cba4fb600dc9"	"ku"	"109423"	"de soto, 1.2 mi s"	38.948632	-94.978492	"united states"	"kansas"	"johnson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"4211aa39-1d59-4bba-8af5-ed5760b7301d"	"ills"	NA	"idot u.s. route 51 project area; clinton, fayette, jefferson, marion, shelby, and washington counties."	39.16162	-89.09851	"united states"	"illinois"	"fayette"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"425be309-4aff-40ff-ae90-f67da4849ce4"	"ku"	"57559"	"unknown"	38.675881	-96.645003	"united states"	"kansas"	"morris"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"42b078b9-f44a-4443-9ba8-c6a61190c5eb"	"ny"	"00200132"	"halfway between carthage and marshall along the sabine river near the crossing of us hwy 59"	32.328619	-94.3536	"united states"	"texas"	"panola co."	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus michx."
"43f44785-6aeb-4f04-8770-1216e6623015"	"fsu"	"000014614"	"along hiway right-of-way on e side of rte 71, 7.9 mi ssw of rte 20 and blountstown."	30.4058855955	-85.1973585886	"united states"	"florida"	"calhoun"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"45e2c742-72d5-4979-a589-dc0f5cbf2504"	"kstc"	"31112"	"yates center, 10 mi n on hwy 75"	38.02646	-95.73898	"united states"	"kansas"	"woodson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"462ac029-6728-4f1c-8c65-5dcea864bed1"	"ku"	"57572"	"unknown"	37.88566	-95.74072	"united states"	"kansas"	"woodson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"4733e1c2-db79-4b24-a93c-fe70cc94fde4"	"ku"	"57373"	"sedan, 3 mi ne"	37.15748	-96.14835	"united states"	"kansas"	"chautauqua"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"47aaf5e3-6904-43ec-9e4f-79a1287059d4"	"ku"	"57563"	"erie, 2 mi n"	37.59711	-95.24331	"united states"	"kansas"	"neosho"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"49095b7d-37c2-4326-b8d3-22242e8332e5"	"ku"	"57383"	"brookville, 8 mi n"	38.89086	-97.89787	"united states"	"kansas"	"saline"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"49d63194-217f-4a24-a937-b90bdfdb7297"	"ku"	"57410"	"[unknown]"	38.885914	-95.295128	"united states"	"kansas"	"douglas"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"4a7beffd-6351-44ef-b075-4041f6e77076"	"ku"	"57384"	"yoder 9.0mi s"	37.81025	-97.8682	"united states"	"kansas"	"reno"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"4c173a05-42d7-4161-b518-140f1669bac1"	"ills"	NA	"texas city / eldorado; approximately 487.7 meters north of cottonwood road, 7.6 meters west of u.s. route 45, just south of bridge over old channel of north branch saline river. coordinate datum: wgs84/nad83."	37.88364	-88.38898	"united states"	"illinois"	"saline"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
