"bd66dce8-33c2-451c-a421-72fb61b1dfb4"	"des"	"des00037442"	"along i-20 at jct. us 80 on e side of monahans."	31.609375	-102.837975	"united states"	"texas"	"ward"	NA	5000	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa subsp. villosa"
"c44ca22e-7bd1-4dcf-b0a7-824c0684a215"	"ku"	"65304"	"meade county state park, 2 mi w"	37.16803	-100.47989	"united states"	"kansas"	"meade"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"c898499b-0119-4c18-af71-9b014373b032"	"ku"	"109357"	"us 56, ne of wilburton"	37.07534	-101.77251	"united states"	"kansas"	"morton"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"c8d29bae-634e-4bbc-be0c-f24e8eadd00b"	"asu"	NA	"1.9 mi se of i-37 along fm 3006"	29.0329	-98.4527	"united states"	"texas"	"atascosa county"	NA	NA	"onagraceae"	"gaura"	"villosa"	"parksii"	"gaura villosa subsp. parksii"
"cea9e9e1-ec7a-44ee-960e-60616eb516ed"	"ku"	"353705"	"hugoton, 4.5 mi n, 9 mi w"	37.24913	-101.52557	"united states"	"kansas"	"stevens"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"d24774c1-b18d-4fbc-9d05-049a3b65efb1"	"ku"	"65318"	"sublette 4.5mi sw"	37.43423	-100.90272	"united states"	"kansas"	"haskell"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"d74beba8-3f37-48df-a1fc-84c50625528c"	"ku"	"65279"	"minneola, 13.5 mi s, 1 mi e"	37.24666	-99.99509	"united states"	"kansas"	"clark"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"d7fdbcb3-c522-4996-9129-d366b84acc3e"	"ku"	"332348"	"t14n, r25w, sec 7, n 1/2"	35.70828	-99.898733	"united states"	"oklahoma"	"roger mills"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"d93a2d96-8ed9-4b73-abb7-6a026ea61009"	"ku"	"65293"	"sublette, 6 mi sw"	37.42013	-100.92085	"united states"	"kansas"	"haskell"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"e405987f-607d-4958-9870-01bff34daca1"	"ku"	"65313"	"ashland, 10 mi s"	37.043628	-99.765683	"united states"	"kansas"	"clark"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"e4c6992a-05dd-4dd8-9615-3083e3efaa4c"	"ku"	"65307"	"vicinty of liberal, 20 mi ne of town"	37.247861	-100.663628	"united states"	"kansas"	"seward"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"e57887ee-7488-49f1-ae9b-7b9c72bf3a47"	"ku"	"65290"	"liberal, 12 mi n"	37.22039	-100.92191	"united states"	"kansas"	"seward"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"e9d02318-7721-41a2-9f6f-1b81632e41bc"	"ku"	"65315"	"wilburton, 1 mi e"	37.07534	-101.75452	"united states"	"kansas"	"morton"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"edf6cabe-01ba-447f-9f94-2ed3910c3845"	"ku"	"65316"	"medicine lodge, 8 mi w"	37.28102	-98.7258	"united states"	"kansas"	"barber"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"f16845af-4d57-43d6-90b8-dc80f4bfff0c"	"ku"	"65296"	"satanta 5.5mi sw"	37.3807	-101.05804	"united states"	"kansas"	"haskell"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"f272a90b-ae2d-4882-a08f-58bc742c4c04"	"ku"	"65314"	"liberal 14.0mi ne"	37.18993	-100.74283	"united states"	"kansas"	"seward"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"f35c54f5-0a1b-4599-9c63-2b2e1da0aabd"	"ku"	"335662"	"cheyenne, 3.5 mi s, 4 mi w"	35.5475	-99.7408333	"united states"	"oklahoma"	"roger mills"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"f5143c3d-201a-4e0c-a8e5-2a27c2ea8335"	"ku"	"65317"	"vicinity of liberal, 12 mi e of town"	37.042861	-100.702546	"united states"	"kansas"	"seward"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"f86a595c-3825-4627-a418-161f5381694c"	"ku"	"65299"	"coldwater, 3 mi e"	37.27007	-99.26973	"united states"	"kansas"	"comanche"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"f91866f8-1a40-4cc6-a00d-523b4f5f3a3e"	"ku"	"65303"	"vicinity of coldwater, along campground"	37.251288	-99.348582	"united states"	"kansas"	"comanche"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"ffc8271f-d7ce-4873-bcbc-f85f4c6cbf86"	"ku"	"65311"	"elkhart, 9 mi n"	37.138572	-101.88972	"united states"	"kansas"	"morton"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
