"82cd8837-b77b-4336-a4b5-42b88953fe6d"	"univasf"	"19716"	"asv do canal que liga o reservatório jati ao reservatório atalho. vegetação ciliar. riacho jardim"	-7.69372222222222	-38.99125	"brasil"	"ceará"	NA	"jati"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"837bf58a-c10f-4444-95db-fc6817426c19"	"univasf"	"17394"	"distrito santana do sobrado, próximo a estação principal de bombeamento do perímetro nilo coelho"	-9.35588888888889	-40.7812222222222	"brasil"	"bahia"	NA	"casa nova"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"87659a9a-4f28-42bf-881e-18b1ca9e5304"	"universidade federal da bahia (ufba)"	"89828"	"serra geral, caminho para o rio raízes. ponto 01"	-14.765278	-42.650833	"brasil"	"bahia"	NA	"urandi"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"893420fa-ddf2-4657-8685-ed40a61cd4f2"	"uefs"	"174128"	"subida da serra."	-7.374722	-39.338333	"brasil"	"ceará"	NA	"caldas"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"8aaf639b-10ab-46dd-bda6-384671f286f3"	"cenargen"	"45983"	"torre da telemar"	-9.9663888	-42.391388	"brasil"	"ba"	NA	"pilao arcado"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"8cdc9b02-bd2a-490a-8746-0852ea1ea4ec"	"univasf"	"20278"	"sítio forquilha, açude arroz, margem da estrada sentido bom jesus pb."	-6.82686111111111	-38.6553333333333	"brasil"	"paraíba"	NA	"bom jesus"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"8ce88b4b-8c20-46b2-b929-19fa7ef96e1f"	"universidade federal da bahia (ufba)"	"53663"	"paraguaçu. assentamento baixão. área de lote."	-12.983333	-40.966667	"brasil"	"bahia"	NA	"itaête"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"95718e55-0324-4175-a646-da9649670ae8"	"univasf"	"200"	"pnbo, morro localizado a 2,5 km da ba 210, entre o povoado de quixaba e sento sé"	-9.88144444444444	-41.7061944444444	"brasil"	"bahia"	NA	"sento sé"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"9574b74b-d027-4dbb-9b26-0c0cd6343ac8"	"univasf"	"12108"	"lote 10, reservatório bagres"	-8.33205555555556	-37.7867777777778	"brasil"	"pernambuco"	NA	"custódia"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"9e92da7d-5cd7-4df3-95b8-946f85327c5a"	"univasf"	"15154"	"fazenda oiti, serra do são francisco. ponto de monitoramento pmn10, parcela 05"	-7.71577777777778	-39.0053888888889	"brasil"	"ceará"	NA	"jati"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"a439839b-d46c-402b-a9aa-060078439413"	"univasf"	"11479"	"distrito de umãs, lote ii"	-8.21227777777778	-39.3198055555556	"brasil"	"pernambuco"	NA	"cabrobó"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"b086e5d5-ab6e-489a-8da7-e25de56b5503"	"cenargen"	"78640"	"parque estadual da serra de caldas novas - go"	-17.769166	-48.658055	"brasil"	"go"	NA	"caldas novas"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"bf4b5954-6fe3-4309-9464-bf824483205a"	"uefs"	"199521"	"fazenda oiti, serra do são francisco. ponto de monitoramento pmn 10, parcela 05."	-7.715833	-39.005278	"brasil"	"ceará"	NA	"jati"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"cc510371-26a1-4245-8d8d-e01eeb222ba8"	"univasf"	"11569"	"açude monte alegre, lote 3"	-8.01970555555556	-39.1102388888889	"brasil"	"pernambuco"	NA	"salgueiro"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"cd362de3-d331-4fd1-89d3-5bc2b9bd49ca"	"cenargen"	"68983"	"estrada entre são manoel do norte e cerca de 2 km antes de jaborandi"	-13.615555	-44.492777	"brasil"	"ba"	NA	"correntina"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"d18bb806-df0c-45a2-8dc0-2497c7debe23"	"univasf"	"11790"	"reservatório caiçara, desemboque cuncas ii"	-7.04294444444444	-38.6193611111111	"brasil"	"paraíba"	NA	"cajazeiras"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"d6f292b4-ebf0-4252-9f60-4a65c62de604"	"univasf"	"20409"	"área de abrangência do ponto de monitoramento pml 11.3, fazenda josé do rego"	-8.29022222222222	-37.1056666666667	"brasil"	"pernambuco"	NA	"sertânia"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"d84ae299-03de-4a5b-a90b-61dea9625b74"	"univasf"	"11228"	"projeto de transposição do são francisco, vpr captação, lote 1. caatinga arbustivo-arbórea densa. solo argiloso."	-8.492	-39.4690277777778	"brasil"	"pernambuco"	NA	"cabrobó"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"da458526-c37f-49c5-af3c-2540b28966ed"	"univasf"	"600"	"povoado de caboclo"	-8.47869444444444	-40.9366944444444	"brasil"	"pernambuco"	NA	"afrânio"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"db36ace6-e37e-4275-b37a-e17f336acf7d"	"uefs"	"145290"	"estação ecológica do seridó."	-6.571111	-37.268889	"brasil"	"rio grande do norte"	NA	"serra negra do norte"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"dbbdfcff-533f-4711-84e8-155a5f096325"	"universidade do estado de mato grosso (unemat)"	"1368.1"	"cidade universitária, campo experimental da unemat"	-16.075611	-57.652333	"brasil"	"mato grosso"	NA	"cáceres"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"ddeb6232-bb7e-4798-9a42-4d6385068a57"	"universidade federal da bahia (ufba)"	"35581"	"piemonte da diamantina, a 12 km na estrada morro do chapéu-ferro doido"	-11.581944	-41.1	"brasil"	"bahia"	NA	"morro do chapéu"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"e08dec5a-6169-4e22-beca-cb59d9655215"	"univasf"	"11908"	"reservatório caiçara, desemboque cuncas ii"	-7.04294444444444	-38.6193611111111	"brasil"	"paraíba"	NA	"cajazeiras"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"e551b646-a0db-47c6-acc0-33722ff4224c"	"universidade federal da bahia (ufba)"	"15067"	"próximo ao local denominado condadinho."	-6.166667	-38.883333	"brasil"	"ceará"	NA	"orós"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"e6c4543e-fcb4-4159-8705-110b12d33ab6"	"univasf"	"20106"	"povoado de café da linha, beira de estrada, próximo ao posto policial estadual"	-7.29213888888889	-39.0448888888889	"brasil"	"ceará"	NA	"abaiara"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"ea85cbcb-30b5-4ce0-bc49-a1641c7ba93a"	"universidade federal de sergipe, ufs"	"32713"	"povoado são josé, no entorno da caverna casa do caboclo"	-10.593333	-36.94	"brasil"	"sergipe"	NA	"japaratuba"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"eb069973-023f-488b-aad7-881684ead29f"	"universidade federal da bahia (ufba)"	"15146"	"estrada de morada nova para jaguaretama."	-5.333333	-38.533333	"brasil"	"ceará"	NA	"morada nova"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"ed05ea57-b2a3-492c-8cea-88dd03fbdbd4"	"ufrb"	"5899"	"mata próxima a torre, entre os povoados mineiros e algodão; trilhas na fazenda do sr juju"	-13.879167	-39.670833	"brasil"	"bahia"	NA	"ubirataia"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"edbad968-ce45-4cb6-86a0-b225bb81b134"	"univasf"	"20484"	"propriedade particular com acesso a linha de transmissão de alta tensão_nt2_lt_pto 13"	-8.08844166666667	-39.1029388888889	"brasil"	"pernambuco"	NA	"salgueiro"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"eea9769d-0d91-4f3c-8f5a-37a1a90ae19c"	"univasf"	"5912"	"lote 11 - ebv4"	-8.0687	-37.359625	"brasil"	"pernambuco"	NA	"sertânia"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"f0b7c7af-c1fc-4396-b94b-a9994a783794"	"univasf"	"8468"	"monte alegre, açude monte alegre, lote 3"	-8.02147222222222	-39.1153055555556	"brasil"	"pernambuco"	NA	"salgueiro"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"f7301cf3-12fd-4d40-b6b7-c1b78450702e"	"universidade federal da bahia (ufba)"	"03670"	"perto de carnaíba."	-9.4	-40.483333	"brasil"	"bahia"	NA	"juazeiro"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"f81fb530-0ae2-4b0c-acc1-3093946dbb91"	"cenargen"	"51906"	"entrada da epb2 - arrastão do araípe, na fazenda do calimã."	-16.371111	-39.200555	"brasil"	"ba"	NA	"porto seguro"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"fb72ebcf-d04c-4b8c-a71e-36316d84b4bf"	"universidade federal da bahia (ufba)"	"69531"	"oeste, nas margens da varzea do anil"	-11.966667	-44.95	"brasil"	"bahia"	NA	"formosa do rio preto"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"fb8f8104-954f-4291-9b78-e97c97c3024f"	"universidade federal da bahia (ufba)"	"28333"	"costões da praia do bode"	-3.836111	-32.425	"brasil"	"pernambuco"	NA	"fernando de noronha"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"fcc0e5a8-bdb4-465c-ba0c-966464d82475"	"univasf"	"15221"	"lote 07, fazenda batateira, propriedade de seu damião. asv testemunho (2,5%) jazidaterra molhada 03"	-6.99683333333333	-38.5689166666667	"brasil"	"paraíba"	NA	"cajazeiras"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"fe05fe02-7135-4ca9-84bd-9954403ae6dc"	"univasf"	"15314"	"lote 07. asv testemunho (2,5%) jazida pedreira. acesso pela pb 400, balneário do bartolomeu"	-7.02552777777778	-38.6109166666667	"brasil"	"paraíba"	NA	"cajazeiras"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"ff3850d1-a998-4c65-bd36-3eb017fd7a56"	"universidade federal da bahia (ufba)"	"57311"	"oeste, são sebastião de monte verde, bairro vila rica"	-12.15	-44.983333	"brasil"	"bahia"	NA	"barreiras"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
