id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
622	albicaulis	Pinus	Pinaceae	cooperi	Atractotomus	Phylini	Miridae	6296	6292	5750	2912	62	554	636	147	2	1.36	2	0	0	0	LOW
623	glauca	Picea	Pinaceae	cooperi	Atractotomus	Phylini	Miridae	6296	6292	5750	2912	62	553	760	147	1	0.68	1	0	0	0	LOW
624	lasiocarpa	Abies	Pinaceae	cooperi	Atractotomus	Phylini	Miridae	6296	6292	5750	2912	62	394	800	147	10	6.80	11	0	0	0	MEDIUM
625	lasiocarpa	Abies	Pinaceae	kolenatii	Atractotomus	Phylini	Miridae	6296	6292	5750	2923	62	394	800	46	2	4.35	1	0	0	0	LOW
626	glauca	Picea	Pinaceae	kolenatii	Atractotomus	Phylini	Miridae	6296	6292	5750	2923	62	553	760	46	1	2.17	1	0	0	0	LOW
627	lasiocarpa	Abies	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	394	800	160	17	10.63	19	0	0	0	MEDIUM
628	glauca	Picea	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	553	760	160	2	1.25	2	0	0	0	LOW
629	albicaulis	Pinus	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	554	636	160	2	1.25	2	0	0	0	LOW
630	lasiocarpa	Abies	Pinaceae	rubidus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73507	62	394	800	17	1	5.88	1	0	0	0	LOW
631	lasiocarpa	Abies	Pinaceae	rainieri	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73517	62	394	800	25	15	60.00	42	0	0	0	HIGH
632	lasiocarpa	Abies	Pinaceae	convexifrons	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73516	62	394	800	36	1	2.78	1	0	0	0	LOW
633	lasiocarpa	Abies	Pinaceae	latifrons	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73518	62	394	800	169	9	5.33	2	0	0	0	MEDIUM
634	tridentata	Artemisia	Asteraceae	consors	Europiella	Phylini	Miridae	6296	6292	5876	23	98	418	948	195	35	17.95	3	0	0	0	HIGH
635	tridentata	Artemisia	Asteraceae	decolor	Europiella	Phylini	Miridae	6296	6292	5876	34	98	418	948	732	39	5.33	19	0	0	0	MEDIUM
636	tridentata	Artemisia	Asteraceae	robustus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2571	98	418	948	264	66	25.00	31	0	0	0	HIGH
637	ligusticifolia	Clematis	Ranunculaceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	367	1280	5291	76	1	1.32	1	0	0	0	LOW
638	tridentata	Artemisia	Asteraceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	98	418	948	160	1	0.63	1	0	0	0	LOW
639	lasiocarpa	Abies	Pinaceae	rolfsi	Pinophylus	Phylini	Miridae	6296	6292	6129	358	62	394	800	56	3	5.36	1	0	0	0	LOW
640	monticola	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	3713	256	4	1.56	2	0	0	0	LOW
641	monticola	Pinus	Pinaceae	diffusus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4539	62	554	3713	76	3	3.95	4	0	0	0	LOW
642	monticola	Pinus	Pinaceae	americanus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4503	62	554	3713	239	7	2.93	6	0	0	0	MEDIUM
643	monticola	Pinus	Pinaceae	latifrons	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73518	62	554	3713	169	1	0.59	1	0	0	0	LOW
644	tridentata	Purshia	Rosaceae	cuneotinctus	Aurantiocoris	Phylini	Miridae	6296	6292	5752	470	376	569	8758	27	6	22.22	2	0	0	0	HIGH
645	pungens	Leptodactylon	Polemoniaceae	schuhi	Chlamydatus	Phylini	Miridae	6296	6292	5807	98	354	520	887	53	2	3.77	1	0	0	0	LOW
646	velutinus	Ceanothus	Rhamnaceae	nigerrimus	Oligotylus	Phylini	Miridae	6296	6292	6073	500	373	444	958	138	7	5.07	16	0	0	0	MEDIUM
647	frigida	Artemisia	Asteraceae	pilosus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2568	98	418	751	14	2	14.29	63	0	0	0	LOW
648	linearis	Phacelia	Boraginaceae	vestitus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	1616	113	548	9654	70	1	1.43	2	0	0	0	LOW
649	ponderosa	Pinus	Pinaceae	tibialis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4620	62	554	879	256	83	32.42	51	0	0	0	HIGH
650	frigida	Artemisia	Asteraceae	sabulosus	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2265	98	418	751	16	1	6.25	3	0	0	0	LOW
651	thapsus	Verbascum	Scrophulariaceae	verbasci	Campylomma	Phylini	Miridae	6296	6292	5790	3209	3	616	5723	345	7	2.03	3	0	0	0	MEDIUM
652	tridentata	Purshia	Rosaceae	verbasci	Campylomma	Phylini	Miridae	6296	6292	5790	3209	376	569	8758	345	1	0.29	1	0	0	0	LOW
653	ponderosa	Pinus	Pinaceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	62	554	879	76	2	2.63	1	0	0	0	LOW
654	ponderosa	Pinus	Pinaceae	tumidifrons	Polymerus	Mirini	Miridae	6296	8151	41124	67945	62	554	879	42	1	2.38	1	0	0	0	LOW
655	loeselii	Sisymbrium	Brassicaceae	associatus	Chlamydatus	Phylini	Miridae	6296	6292	5807	84	114	594	811	947	1	0.11	1	0	0	0	LOW
656	comata	Hesperostipa	Poaceae	exilis	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	39999	352	6813	6814	58	1	1.72	1	0	0	0	LOW
657	torreyana	Sporobolus	Poaceae	caelestialium	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	40037	352	1806	9504	608	2	0.33	3	0	0	0	LOW
658	loeselii	Sisymbrium	Brassicaceae	occidentalis	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2384	114	594	811	15	1	6.67	2	0	0	0	LOW
659	tridentata	Purshia	Rosaceae	fulgidus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37486	376	569	8758	138	17	12.32	13	0	0	0	MEDIUM
660	lasiocarpa	Abies	Pinaceae	solivagus	Pinalitus	Mirini	Miridae	6296	8151	37457	37458	62	394	800	40	21	52.50	47	0	0	0	HIGH
661	lasiocarpa	Abies	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	394	800	78	9	11.54	8	0	0	0	MEDIUM
662	lasiocarpa	Abies	Pinaceae	knowltoni	Phytocoris	Mirini	Miridae	6296	8151	36447	37496	62	394	800	12	5	41.67	3	0	0	0	MEDIUM
663	lasiocarpa	Abies	Pinaceae	robustus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2571	62	394	800	264	1	0.38	1	0	0	0	LOW
664	occidentalis	Betula	Betulaceae	ute	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2123	109	430	9558	29	1	3.45	2	0	0	0	LOW
665	tridentata	Purshia	Rosaceae	maneadero	Oligotylus	Phylini	Miridae	6296	6292	6073	498	376	569	8758	24	1	4.17	1	0	0	0	LOW
666	tridentata	Artemisia	Asteraceae	verbasci	Campylomma	Phylini	Miridae	6296	6292	5790	3209	98	418	948	345	1	0.29	1	0	0	0	LOW
667	spicata	Distichlis	Poaceae	antennatus	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	40036	352	6682	9004	46	2	4.35	3	0	0	0	LOW
668	contorta	Pinus	Pinaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	62	554	707	306	5	1.63	1	0	0	0	LOW
669	contorta	Pinus	Pinaceae	apicatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	710	62	554	707	86	7	8.14	2	0	0	0	MEDIUM
670	latifolium	Epilobium	Onagraceae	lineatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	339	327	474	802	138	1	0.72	2	0	0	0	LOW
671	ponderosa	Pinus	Pinaceae	diffusus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4539	62	554	879	76	4	5.26	1	0	0	0	MEDIUM
672	album	Chenopodium	Amaranthaceae	coagulatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34915	83	449	638	331	9	2.72	4	0	0	0	MEDIUM
673	sagittata	Balsamorhiza	Asteraceae	argentata	Ilnacorella	Orthotylini	Miridae	6296	6291	5943	1300	98	426	4876	53	5	9.43	4	0	0	0	MEDIUM
674	milligrama	Potentilla	Rosaceae	davisi	Plagiognathus	Phylini	Miridae	6296	6292	6132	316	376	564	838	39	1	2.56	1	0	0	0	LOW
675	rivalis	Potentilla	Rosaceae	incurva	Brooksetta	Orthotylini	Miridae	6296	6291	5783	676	376	564	8946	30	1	3.33	20	0	0	0	LOW
676	rivalis	Potentilla	Rosaceae	albocostatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34913	376	564	8946	173	1	0.58	1	0	0	0	LOW
677	rivalis	Potentilla	Rosaceae	flavosparsus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34918	376	564	8946	337	1	0.30	1	0	0	0	LOW
678	scopulorum	Juniperus	Cupressaceae	flagellatus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73471	63	511	8739	29	2	6.90	7	0	0	0	LOW
679	lasiocarpa	Abies	Pinaceae	nigrisetosa	Labopidea	Orthotylini	Miridae	6296	6291	5973	1362	62	394	800	48	1	2.08	1	0	0	0	LOW
680	menziesii	Pseudotsuga	Pinaceae	rolfsi	Pinophylus	Phylini	Miridae	6296	6292	6129	358	62	568	831	56	2	3.57	1	0	0	0	LOW
681	trichocarpa	Populus	Salicaceae	falcatus	Vanduzeephylus	Phylini	Miridae	6296	6292	6261	186	382	563	947	50	3	6.00	2	0	0	0	LOW
682	tremuloides	Populus	Salicaceae	falcatus	Vanduzeephylus	Phylini	Miridae	6296	6292	6261	186	382	563	945	50	2	4.00	2	0	0	0	LOW
683	ponderosa	Pinus	Pinaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	62	554	879	306	1	0.33	1	0	0	0	LOW
684	trichocarpa	Populus	Salicaceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	382	563	947	76	1	1.32	1	0	0	0	LOW
685	contorta	Pinus	Pinaceae	rolfsi	Pinophylus	Phylini	Miridae	6296	6292	6129	358	62	554	707	56	11	19.64	2	0	0	0	HIGH
686	parviflorus	Lupinus	Fabaceae	caricis	Cyrtorhinus	Orthotylini	Miridae	6296	6291	5833	884	211	527	8930	128	1	0.78	1	0	0	0	LOW
687	contorta	Pinus	Pinaceae	gilvipes	Mecomma	Orthotylini	Miridae	6296	6291	6023	1588	62	554	707	307	1	0.33	1	0	0	0	LOW
688	contorta	Pinus	Pinaceae	laricicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	338	62	554	707	61	1	1.64	1	0	0	0	LOW
689	contorta	Pinus	Pinaceae	falleni	Psallus	Phylini	Miridae	6296	6292	6154	508	62	554	707	112	1	0.89	1	0	0	0	LOW
690	tilesii	Artemisia	Asteraceae	artemisiae	Europiella	Phylini	Miridae	6296	6292	5876	35	98	418	939	918	1	0.11	3	0	0	0	LOW
691	tilesii	Artemisia	Asteraceae	angustata	Mecomma	Orthotylini	Miridae	6296	6291	6023	1575	98	418	939	124	1	0.81	2	0	0	0	LOW
692	pratensis	Poa	Poaceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	352	1773	5297	298	4	1.34	2	0	0	0	LOW
693	scoparius	Cytisus	Fabaceae	obsoleta	Asciodema	Phylini	Miridae	6296	6292	5743	2855	211	3803	8738	14	6	42.86	9	0	0	0	HIGH
694	arvensis	Sinapis	Brassicaceae	albocostatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34913	114	4690	9495	173	1	0.58	1	0	0	0	LOW
695	garryana	Quercus	Fagaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	68	571	756	478	4	0.84	3	0	0	0	LOW
696	scoparius	Cytisus	Fabaceae	virescens	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	7098	211	3803	8738	46	8	17.39	81	0	0	0	HIGH
697	scoparius	Cytisus	Fabaceae	planicornis	Heterotoma	Orthotylini	Miridae	6296	6291	5928	1233	211	3803	8738	106	3	2.83	24	0	0	0	LOW
698	sulphureus	Lupinus	Fabaceae	shulli	Irbisia	Mirini	Miridae	6296	8151	36462	37477	211	527	7036	100	1	1.00	3	0	0	0	LOW
699	sulphureus	Lupinus	Fabaceae	arcuatus	Orectoderus	Pronotocrepini	Miridae	6296	6306	6325	6326	211	527	7036	75	1	1.33	12	0	0	0	LOW
700	nauseosa	Ericameria	Asteraceae	pilosus	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2568	98	1622	4133	14	3	21.43	21	0	1	0	MEDIUM
701	nana	Betula	Betulaceae	betuleti	Psallus	Phylini	Miridae	6296	6292	6154	4821	109	430	3813	177	2	1.13	1	0	0	0	LOW
702	nigra	Pinus	Pinaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	62	554	9884	306	1	0.33	1	0	0	0	LOW
703	pseudoacacia	Robinia	Fabaceae	nassatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2002	211	579	883	60	1	1.67	10	0	0	0	LOW
704	robur	Quercus	Fagaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	68	571	4957	67	1	1.49	27	0	0	0	LOW
705	europaea	Tilia	Malvaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	286	609	2125	67	1	1.49	44	0	0	0	LOW
706	sylvatica	Fagus	Fagaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	68	481	8751	223	1	0.45	2	0	0	0	LOW
707	europaea	Tilia	Malvaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	286	609	2125	223	1	0.45	1	0	0	0	LOW
708	papyrifera	Betula	Betulaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	109	430	5112	223	1	0.45	6	0	0	0	LOW
709	cornuta	Corylus	Betulaceae	planicornis	Heterotoma	Orthotylini	Miridae	6296	6291	5928	1233	109	461	712	106	4	3.77	2	0	0	0	MEDIUM
710	cornuta	Corylus	Betulaceae	salicellum	Compsidolon	Phylini	Miridae	6296	6292	5816	3353	109	461	712	52	3	5.77	8	0	0	0	LOW
711	cornuta	Corylus	Betulaceae	coryli	Phylus	Phylini	Miridae	6296	6292	6122	4453	109	461	712	53	1	1.89	1	0	0	0	LOW
712	nigra	Populus	Salicaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	382	563	9949	306	1	0.33	1	0	0	0	LOW
713	douglasii	Crataegus	Rosaceae	perplexus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4592	376	463	9316	184	2	1.09	3	0	0	0	LOW
714	douglasii	Crataegus	Rosaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	376	463	9316	67	1	1.49	1	0	0	0	LOW
715	douglasii	Crataegus	Rosaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	376	463	9316	478	1	0.21	1	0	0	0	LOW
716	albus	Symphoricarpos	Caprifoliaceae	salicellum	Compsidolon	Phylini	Miridae	6296	6292	5816	3353	136	601	4095	52	1	1.92	1	0	0	0	LOW
717	menziesii	Pseudotsuga	Pinaceae	apicatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	710	62	568	831	86	4	4.65	2	0	0	0	MEDIUM
718	ponderosa	Pinus	Pinaceae	atritibialis	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2543	62	554	879	808	1	0.12	1	0	0	0	LOW
719	ponderosa	Pinus	Pinaceae	taurina	Lopidea	Orthotylini	Miridae	6296	6291	6002	1536	62	554	879	42	3	7.14	1	0	0	0	LOW
720	menziesii	Pseudotsuga	Pinaceae	taurina	Lopidea	Orthotylini	Miridae	6296	6291	6002	1536	62	568	831	42	1	2.38	1	0	0	0	LOW
721	contorta	Pinus	Pinaceae	taurina	Lopidea	Orthotylini	Miridae	6296	6291	6002	1536	62	554	707	42	1	2.38	1	0	0	0	LOW
722	ponderosa	Pinus	Pinaceae	nigridia	Lopidea	Orthotylini	Miridae	6296	6291	6002	1499	62	554	879	296	2	0.68	1	0	0	0	LOW
723	tuberosum	Solanum	Solanaceae	americanus	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	40034	9	1802	5640	148	1	0.68	1	0	0	0	LOW
724	ponderosa	Pinus	Pinaceae	rostratus	Phoenicocoris	Phylini	Miridae	6296	6292	6119	228	62	554	879	220	4	1.82	2	0	0	0	LOW
725	syzigachne	Beckmannia	Poaceae	pubescens	Tytthus	Phylini	Miridae	6296	6292	6255	5649	352	4818	6805	43	1	2.33	1	0	0	0	LOW
726	abies	Picea	Pinaceae	cooperi	Atractotomus	Phylini	Miridae	6296	6292	5750	2912	62	553	626	147	1	0.68	4	0	0	0	LOW
727	abies	Picea	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	553	626	160	1	0.63	3	0	0	0	LOW
728	ponderosa	Pinus	Pinaceae	contortae	Knightomiroides	Phylini	Miridae	6296	6292	5966	507	62	554	879	31	1	3.23	1	0	0	0	LOW
729	sativa	Medicago	Fabaceae	lenensis	Labopidea	Orthotylini	Miridae	6296	6291	5973	1360	211	532	903	79	1	1.27	2	0	0	0	LOW
730	velutinus	Ceanothus	Rhamnaceae	lasiomerus	Phytocoris	Mirini	Miridae	6296	8151	36447	37500	373	444	958	26	1	3.85	1	0	0	0	LOW
731	ponderosa	Pinus	Pinaceae	junceus	Phytocoris	Mirini	Miridae	6296	8151	36447	37506	62	554	879	4	1	25.00	2	0	0	0	LOW
732	ponderosa	Pinus	Pinaceae	inops	Phytocoris	Mirini	Miridae	6296	8151	36447	37504	62	554	879	100	3	3.00	1	0	0	0	LOW
733	garryana	Quercus	Fagaceae	perplexus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4592	68	571	756	184	1	0.54	60	0	1	0	LOW
734	garryana	Quercus	Fagaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	68	571	756	67	1	1.49	14	0	0	0	LOW
735	monticola	Pinus	Pinaceae	apicatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	710	62	554	3713	86	1	1.16	1	0	0	0	LOW
736	menziesii	Pseudotsuga	Pinaceae	americanus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4503	62	568	831	239	13	5.44	4	0	0	0	MEDIUM
737	sinuata	Alnus	Betulaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	109	405	8954	223	1	0.45	8	0	0	0	LOW
738	robur	Quercus	Fagaceae	perplexus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4592	68	571	4957	184	1	0.54	12	0	0	0	LOW
739	cornuta	Corylus	Betulaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	109	461	712	67	1	1.49	27	0	0	0	LOW
740	emarginata	Prunus	Rosaceae	perplexus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4592	376	566	736	184	1	0.54	4	0	0	0	LOW
741	emarginata	Prunus	Rosaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	376	566	736	67	1	1.49	12	0	0	0	LOW
742	tridentata	Purshia	Rosaceae	pallidicollis	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2246	376	569	8758	20	4	20.00	5	0	0	0	MEDIUM
743	tremuloides	Populus	Salicaceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	382	563	945	76	3	3.95	3	0	0	0	LOW
744	heterophylla	Tsuga	Pinaceae	cooperi	Atractotomus	Phylini	Miridae	6296	6292	5750	2912	62	611	9520	147	1	0.68	1	0	0	0	LOW
745	ponderosa	Pinus	Pinaceae	pallidicollis	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2246	62	554	879	20	1	5.00	1	0	0	0	LOW
746	ponderosa	Pinus	Pinaceae	flavosparsus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34918	62	554	879	337	1	0.30	1	0	0	0	LOW
747	dracunculus	Artemisia	Asteraceae	sabulosus	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2265	98	418	732	16	1	6.25	1	0	0	0	LOW
748	avellana	Corylus	Betulaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	109	461	4351	67	2	2.99	8	0	1	0	LOW
749	avellana	Corylus	Betulaceae	planicornis	Heterotoma	Orthotylini	Miridae	6296	6291	5928	1233	109	461	4351	106	1	0.94	42	0	0	0	LOW
750	scouleriana	Salix	Salicaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	382	583	4825	67	1	1.49	9	0	0	0	LOW
751	emarginata	Prunus	Rosaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	376	566	736	223	1	0.45	4	0	0	0	LOW
752	scouleriana	Salix	Salicaceae	haematodes	Psallus	Phylini	Miridae	6296	6292	6154	4894	382	583	4825	88	1	1.14	4	0	0	0	LOW
753	discolor	Holodiscus	Rosaceae	chlorizans	Malacocoris	Orthotylini	Miridae	6296	6291	6011	1563	376	504	726	67	2	2.99	4	0	0	0	LOW
754	discolor	Holodiscus	Rosaceae	nubilatus	Nonlygus	Mirini	Miridae	6296	8151	41126	41127	376	504	726	95	8	8.42	16	0	0	0	MEDIUM
755	pendula	Betula	Betulaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	109	430	8933	223	1	0.45	40	0	0	0	LOW
756	nigra	Populus	Salicaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	382	563	9949	223	1	0.45	21	0	0	0	LOW
757	pendula	Betula	Betulaceae	falleni	Psallus	Phylini	Miridae	6296	6292	6154	508	109	430	8933	112	1	0.89	3	0	0	0	LOW
758	crispa	Alnus	Betulaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	109	405	5114	223	1	0.45	1	0	0	0	LOW
759	crispa	Alnus	Betulaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	109	405	5114	478	1	0.21	2	0	0	0	LOW
760	viridis	Alnus	Betulaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	109	405	8765	478	1	0.21	3	0	0	0	LOW
761	rubra	Alnus	Betulaceae	angulatus	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	641	109	405	898	223	5	2.24	37	0	0	0	MEDIUM
762	menziesii	Arbutus	Ericaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	203	1515	9724	478	2	0.42	2	0	0	0	LOW
763	rubra	Alnus	Betulaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	109	405	898	478	5	1.05	26	0	0	0	LOW
764	nigrescens	Centaurea	Asteraceae	chrysanthemi	Plagiognathus	Phylini	Miridae	6296	6292	6132	311	98	446	6210	1342	1	0.07	2	0	0	0	LOW
765	rubra	Betula	Betulaceae	falleni	Psallus	Phylini	Miridae	6296	6292	6154	508	109	430	9733	112	1	0.89	1	0	0	0	LOW
766	rubra	Alnus	Betulaceae	falleni	Psallus	Phylini	Miridae	6296	6292	6154	508	109	405	898	112	2	1.79	2	0	0	0	LOW
767	parviflorus	Rubus	Rosaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	376	581	2413	478	1	0.21	1	0	0	0	LOW
768	avium	Prunus	Rosaceae	provancheri	Blepharidopterus	Orthotylini	Miridae	6296	6291	5769	648	376	566	5252	478	1	0.21	1	0	0	0	LOW
769	tridentata	Purshia	Rosaceae	cunealis	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	738	376	569	8758	13	1	7.69	1	0	0	0	LOW
770	scabrella	Festuca	Poaceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	352	4503	5300	298	1	0.34	2	0	0	0	LOW
771	pratensis	Poa	Poaceae	ater	Capsus	Mirini	Miridae	6296	8151	37455	37456	352	1773	5297	294	2	0.68	3	0	0	0	LOW
772	canadensis	Shepherdia	Elaeagnaceae	eurekae	Phytocoris	Mirini	Miridae	6296	8151	36447	37505	197	590	8607	21	3	14.29	41	0	0	0	LOW
773	canadensis	Shepherdia	Elaeagnaceae	verbasci	Campylomma	Phylini	Miridae	6296	6292	5790	3209	197	590	8607	345	1	0.29	2	0	0	0	LOW
774	discolor	Holodiscus	Rosaceae	cincta	Paraproba	Orthotylini	Miridae	6296	6291	6105	2175	376	504	726	64	1	1.56	1	0	0	0	LOW
775	millefolium	Achillea	Asteraceae	curtus	Litomiris	Stenodemini	Miridae	6296	8158	40182	40183	98	399	837	39	1	2.56	1	0	0	0	LOW
776	perfoliatum	Lepidium	Brassicaceae	albocostatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34913	114	1416	9384	173	1	0.58	2	0	0	0	LOW
777	cristatum	Agropyron	Poaceae	pacifica	Irbisia	Mirini	Miridae	6296	8151	36462	37475	352	403	5295	416	2	0.48	1	0	0	0	LOW
778	altissimum	Sisymbrium	Brassicaceae	albocostatus	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34913	114	594	1879	173	6	3.47	36	0	0	0	MEDIUM_HIGH
779	loeselii	Sisymbrium	Brassicaceae	robineaui	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34920	114	594	811	9	1	11.11	1	0	0	0	LOW
780	ligusticifolia	Clematis	Ranunculaceae	ultranubilus	Henrylygus	Mirini	Miridae	6296	8151	67433	77572	367	1280	5291	12	3	25.00	1	0	0	0	MEDIUM
781	scoparius	Cytisus	Fabaceae	concolor	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34919	211	3803	8738	16	2	12.50	7	0	0	0	LOW
782	album	Chenopodium	Amaranthaceae	onustus	Atomoscelis	Phylini	Miridae	6296	6292	5747	38	83	449	638	552	6	1.09	6	0	0	0	LOW
783	patula	Atriplex	Amaranthaceae	onustus	Atomoscelis	Phylini	Miridae	6296	6292	5747	38	83	424	8717	552	1	0.18	2	0	0	0	LOW
784	altissimum	Sisymbrium	Brassicaceae	robineaui	Melanotrichus	Orthotylini	Miridae	6296	6291	6029	34920	114	594	1879	9	1	11.11	1	0	0	0	LOW
785	cracca	Vicia	Fabaceae	ampla	Lopidea	Orthotylini	Miridae	6296	6291	6002	1407	211	621	5865	56	1	1.79	5	0	0	0	LOW
786	mugo	Pinus	Pinaceae	apicatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	710	62	554	843	86	1	1.16	1	0	0	0	LOW
787	nauseosa	Ericameria	Asteraceae	bakeri	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37484	98	1622	4133	141	1	0.71	2	0	0	0	LOW
788	nauseosa	Ericameria	Asteraceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	98	1622	4133	849	1	0.12	1	0	0	0	LOW
789	alnifolia	Amelanchier	Rosaceae	dumicola	Phytocoris	Mirini	Miridae	6296	8151	36447	37503	376	1150	1197	60	1	1.67	3	0	0	0	LOW
