id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
5301	albicaulis	Pinus	Pinaceae	crinitus	Pappus	Mirini	Miridae	6296	8151	74294	76204	62	554	636	2	1	50.00	3	0	0	0	LOW
5302	albicaulis	Pinus	Pinaceae	intermedius	Pappus	Mirini	Miridae	6296	8151	74294	76208	62	554	636	3	1	33.33	2	0	0	0	LOW
5303	albicaulis	Pinus	Pinaceae	heidemanni	Phytocoris	Mirini	Miridae	6296	8151	36447	67514	62	554	636	59	2	3.39	3	0	0	0	LOW
5304	contorta	Pinus	Pinaceae	gillespiei	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	34910	62	554	707	40	4	10.00	2	0	0	0	MEDIUM
5305	amabilis	Abies	Pinaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	62	394	641	849	3	0.35	3	0	0	0	LOW
5306	contorta	Pinus	Pinaceae	rubrotinctus	Pinalitus	Mirini	Miridae	6296	8151	37457	73345	62	554	707	32	1	3.13	1	0	0	0	LOW
5307	contorta	Pinus	Pinaceae	spinosus	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	928	62	554	707	55	1	1.82	1	0	0	0	LOW
5308	menziesii	Pseudotsuga	Pinaceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	62	568	831	1504	1	0.07	1	0	0	0	LOW
5309	menziesii	Pseudotsuga	Pinaceae	punctatus	Lygus	Mirini	Miridae	6296	8151	8152	41123	62	568	831	103	1	0.97	1	0	0	0	LOW
5310	intybus	Cichorium	Asteraceae	ancorifer	Lepidargyrus	Phylini	Miridae	6296	6292	5986	158	98	452	789	330	1	0.30	1	0	0	0	LOW
5311	tridentata	Purshia	Rosaceae	pintoi	Ceratopsallus	Phylini	Miridae	6296	6292	6448	6450	376	569	8758	18	1	5.56	10	0	0	0	LOW
5312	intybus	Cichorium	Asteraceae	balli	Atractotomus	Phylini	Miridae	6296	6292	5750	2902	98	452	789	97	1	1.03	3	0	0	0	LOW
5313	alnifolia	Amelanchier	Rosaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	376	1150	1197	265	9	3.40	13	0	0	0	MEDIUM
5314	scaber	Blepharipappus	Asteraceae	aprica	Strophopoda	Phylini	Miridae	6296	6292	6221	474	98	432	904	35	1	2.86	2	0	0	0	LOW
5315	cana	Artemisia	Asteraceae	aprica	Strophopoda	Phylini	Miridae	6296	6292	6221	474	98	418	683	35	1	2.86	2	0	0	0	LOW
5316	garryana	Quercus	Fagaceae	chrysanthemi	Plagiognathus	Phylini	Miridae	6296	6292	6132	311	68	571	756	1342	1	0.07	1	0	0	0	LOW
5317	cana	Artemisia	Asteraceae	tibialis	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2582	98	418	683	51	3	5.88	8	0	0	0	LOW
5318	cana	Artemisia	Asteraceae	picta	Lopidea	Orthotylini	Miridae	6296	6291	6002	1510	98	418	683	110	5	4.55	43	0	0	0	MEDIUM_HIGH
5319	cana	Artemisia	Asteraceae	diffusus	Polymerus	Mirini	Miridae	6296	8151	41124	67941	98	418	683	101	5	4.95	5	0	0	0	MEDIUM
5320	cana	Artemisia	Asteraceae	cascadia	Irbisia	Mirini	Miridae	6296	8151	36462	40249	98	418	683	93	3	3.23	40	0	0	0	LOW
5321	garryana	Quercus	Fagaceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	68	571	756	266	2	0.75	4	0	0	0	LOW
5322	garryana	Quercus	Fagaceae	dumicola	Phytocoris	Mirini	Miridae	6296	8151	36447	37503	68	571	756	60	1	1.67	1	0	0	0	LOW
5323	cana	Artemisia	Asteraceae	verticalis	Plagiognathus	Phylini	Miridae	6296	6292	6132	373	98	418	683	269	1	0.37	2	0	0	0	LOW
5324	hastata	Phacelia	Boraginaceae	verticalis	Plagiognathus	Phylini	Miridae	6296	6292	6132	373	113	548	768	269	2	0.74	2	0	0	0	LOW
5325	garryana	Quercus	Fagaceae	anthracinus	Ectopiocerus	Mirini	Miridae	6296	8151	40267	40268	68	571	756	166	2	1.20	18	0	0	0	LOW
5326	garryana	Quercus	Fagaceae	fuscipennis	Phytocoris	Mirini	Miridae	6296	8151	36447	67480	68	571	756	19	2	10.53	37	0	0	0	LOW
5327	lanatum	Eriophyllum	Asteraceae	attica	Coquillettia	Phylini	Miridae	6296	6292	6374	6432	98	478	797	46	1	2.17	16	0	0	0	LOW
5328	douglasiana	Artemisia	Asteraceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	98	418	8631	849	1	0.12	6	0	0	0	LOW
5329	douglasiana	Artemisia	Asteraceae	atriflavus	Lygus	Mirini	Miridae	6296	8151	8152	37479	98	418	8631	157	2	1.27	1	0	0	0	LOW
5330	douglasiana	Artemisia	Asteraceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	98	418	8631	1557	1	0.06	1	0	0	0	LOW
5331	douglasiana	Artemisia	Asteraceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	98	418	8631	1504	1	0.07	1	0	0	0	LOW
5332	douglasiana	Artemisia	Asteraceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	98	418	8631	1406	3	0.21	4	0	0	0	LOW
5333	hastata	Phacelia	Boraginaceae	schuhi	Chlamydatus	Phylini	Miridae	6296	6292	5807	98	113	548	768	53	1	1.89	2	0	0	0	LOW
5334	hastata	Phacelia	Boraginaceae	incognitum	Hadronema	Orthotylini	Miridae	6296	6291	5912	6762	113	548	768	42	1	2.38	2	0	0	0	LOW
5335	tridentata	Artemisia	Asteraceae	tibialis	Slaterocoris	Orthotylini	Miridae	6296	6291	6200	2582	98	418	948	51	1	1.96	5	0	0	0	LOW
5336	integerrimus	Ceanothus	Rhamnaceae	fulgidus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37486	373	444	785	138	1	0.72	18	0	0	0	LOW
5337	nauseosus	Ericameria	Asteraceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	98	1622	8699	316	1	0.32	1	0	0	0	LOW
5338	garryana	Quercus	Fagaceae	sewardi	Phytocoris	Mirini	Miridae	6296	8151	36447	37493	68	571	756	42	1	2.38	1	0	0	0	LOW
5339	cuneatus	Ceanothus	Rhamnaceae	scutellatus	Orthops	Mirini	Miridae	6296	8151	39611	41131	373	444	716	381	1	0.26	1	0	0	0	LOW
5340	abies	Picea	Pinaceae	vicarius	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4629	62	553	626	76	1	1.32	1	0	0	0	LOW
5341	solstitialis	Centaurea	Asteraceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	98	446	6880	1504	1	0.07	1	0	0	0	LOW
5342	solstitialis	Centaurea	Asteraceae	robustus	Lygus	Mirini	Miridae	6296	8151	8152	67467	98	446	6880	139	1	0.72	6	0	0	0	LOW
5343	maculatum	Conium	Apiaceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	89	6846	12176	1504	1	0.07	1	0	0	0	LOW
5344	maculatum	Conium	Apiaceae	scutellatus	Orthops	Mirini	Miridae	6296	8151	39611	41131	89	6846	12176	381	1	0.26	2	0	0	0	LOW
5345	grandis	Abies	Pinaceae	pacifica	Eurychilopterella	Deraeocorini	Miridae	6296	8164	41403	76075	62	394	2195	18	3	16.67	2	0	0	0	MEDIUM
5346	canescens	Arctostaphylos	Ericaceae	manzanitae	Arctostaphylocoris	Phylini	Miridae	6296	6292	5740	90	203	416	9252	30	1	3.33	1	0	0	0	LOW
5347	glomerata	Dactylis	Poaceae	viridis	Trigonotylus	Stenodemini	Miridae	6296	8158	34962	40033	352	7287	9753	193	1	0.52	1	0	0	0	LOW
5348	canescens	Arctostaphylos	Ericaceae	hettenshawi	Phytocoris	Mirini	Miridae	6296	8151	36447	67515	203	416	9252	41	1	2.44	5	0	0	0	LOW
5349	canescens	Arctostaphylos	Ericaceae	vinaceus	Phytocoris	Mirini	Miridae	6296	8151	36447	67816	203	416	9252	15	1	6.67	2	0	0	0	LOW
5350	ledifolius	Cercocarpus	Rosaceae	gillespiei	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	34910	376	448	804	40	1	2.50	2	0	0	0	LOW
5351	carota	Daucus	Apiaceae	ancorifer	Lepidargyrus	Phylini	Miridae	6296	6292	5986	158	89	468	691	330	1	0.30	1	0	0	0	LOW
5352	carota (wild carrot)	Daucus	Apiaceae	hesperus	Lygus	Mirini	Miridae	6296	8151	8152	50719	89	468	6255	1504	1	0.07	2	0	0	0	LOW
5353	vaccinifolia	Quercus	Fagaceae	susansolomonae	Tuxedo	Phylini	Miridae	6296	6292	6253	550	68	571	955	111	1	0.90	1	0	0	0	LOW
5354	canescens	Arctostaphylos	Ericaceae	septentrionalis	Ceratopsallus	Phylini	Miridae	6296	6292	6448	6454	203	416	9252	6	2	33.33	7	0	0	0	LOW
5355	chrysolepis	Quercus	Fagaceae	pantherinus	Ceratopsallus	Phylini	Miridae	6296	6292	6448	6562	68	571	698	13	1	7.69	4	0	0	0	LOW
5356	densiflora	Lithocarpus	Fagaceae	sewardi	Phytocoris	Mirini	Miridae	6296	8151	36447	37493	68	524	9788	42	1	2.38	5	0	0	0	LOW
5357	attenuata	Pinus	Pinaceae	mutatus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	34951	62	554	8830	18	1	5.56	2	0	0	0	LOW
5358	attenuata	Pinus	Pinaceae	fraterculus	Phytocoris	Mirini	Miridae	6296	8151	36447	67477	62	554	8830	168	1	0.60	7	0	0	0	LOW
5359	attenuata	Pinus	Pinaceae	rolfsi	Pappus	Mirini	Miridae	6296	8151	74294	76220	62	554	8830	35	1	2.86	1	0	0	0	LOW
5360	attenuata	Pinus	Pinaceae	politus	Phytocoris	Mirini	Miridae	6296	8151	36447	37502	62	554	8830	77	1	1.30	1	0	0	0	LOW
5361	menziesii	Arbutus	Ericaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	203	1515	9724	849	1	0.12	2	0	0	0	LOW
5362	douglasiana	Pinus	Pinaceae	jucundus	Phytocoris	Mirini	Miridae	6296	8151	36447	67524	62	554	12247	44	1	2.27	9	0	0	0	LOW
5363	contorta	Pinus	Pinaceae	jucundus	Phytocoris	Mirini	Miridae	6296	8151	36447	67524	62	554	707	44	2	4.55	15	0	0	0	LOW
5364	carota (wild carrot)	Daucus	Apiaceae	ancorifer	Lepidargyrus	Phylini	Miridae	6296	6292	5986	158	89	468	6255	330	1	0.30	1	0	0	0	LOW
5365	integerrimus	Ceanothus	Rhamnaceae	ceanothi	Oligotylus	Phylini	Miridae	6296	6292	6073	499	373	444	785	81	1	1.23	2	0	0	0	LOW
5366	ponderosa	Pinus	Pinaceae	calli	Phytocoris	Mirini	Miridae	6296	8151	36447	74935	62	554	879	11	1	9.09	1	0	0	0	LOW
5367	compositum	Eriogonum	Polygonaceae	plenus	Phytocoris	Mirini	Miridae	6296	8151	36447	67564	356	477	13516	114	1	0.88	1	0	0	0	LOW
5368	chrysolepis	Quercus	Fagaceae	sewardi	Phytocoris	Mirini	Miridae	6296	8151	36447	37493	68	571	698	42	1	2.38	2	0	0	0	LOW
5369	guttata	Erythranthe	Phrymaceae	chrysanthemi	Plagiognathus	Phylini	Miridae	6296	6292	6132	311	4769	17558	17559	1342	1	0.07	1	0	0	0	LOW
5370	guttata	Erythranthe	Phrymaceae	basivittis	Polymerus	Mirini	Miridae	6296	8151	41124	67938	4769	17558	17559	97	1	1.03	1	0	0	0	LOW
5371	tridentata	Purshia	Rosaceae	punctatus	Lygus	Mirini	Miridae	6296	8151	8152	41123	376	569	8758	103	1	0.97	4	0	0	0	LOW
5372	contorta	Pinus	Pinaceae	dumicola	Phytocoris	Mirini	Miridae	6296	8151	36447	37503	62	554	707	60	1	1.67	3	0	0	0	LOW
5373	contorta	Pinus	Pinaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	62	554	707	1557	2	0.13	2	0	0	0	LOW
5374	tridentata	Purshia	Rosaceae	robustus	Lygus	Mirini	Miridae	6296	8151	8152	67467	376	569	8758	139	1	0.72	1	0	0	0	LOW
5375	oregana	Sidalcea	Malvaceae	incurva	Brooksetta	Orthotylini	Miridae	6296	6291	5783	676	286	591	14190	30	2	6.67	38	0	0	0	LOW
5376	alnifolia	Amelanchier	Rosaceae	pintoi	Ceratopsallus	Phylini	Miridae	6296	6292	6448	6450	376	1150	1197	18	2	11.11	6	0	0	0	LOW
5377	cinereus	Leymus	Poaceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	352	6540	2015	298	1	0.34	2	0	0	0	LOW
5378	alnifolia	Amelanchier	Rosaceae	debilis	Litomiris	Stenodemini	Miridae	6296	8158	40182	40184	376	1150	1197	285	1	0.35	2	0	0	0	LOW
5379	cinereus	Leymus	Poaceae	debilis	Litomiris	Stenodemini	Miridae	6296	8158	40182	40184	352	6540	2015	285	1	0.35	2	0	0	0	LOW
5380	ledifolius	Cercocarpus	Rosaceae	lattini	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2379	376	448	804	11	1	9.09	2	0	2	0	LOW
5381	amabilis	Abies	Pinaceae	concoloris	Plagiognathus	Phylini	Miridae	6296	6292	6132	524	62	394	641	25	1	4.00	9	0	0	0	LOW
5382	albicaulis	Pinus	Pinaceae	rubrotinctus	Pinalitus	Mirini	Miridae	6296	8151	37457	73345	62	554	636	32	1	3.13	1	0	0	0	LOW
5383	heterophylla	Tsuga	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	611	9520	78	1	1.28	1	0	0	0	LOW
5384	ponderosa	Pinus	Pinaceae	crinitus	Pappus	Mirini	Miridae	6296	8151	74294	76204	62	554	879	2	1	50.00	3	0	0	0	LOW
5385	velutinus	Ceanothus	Rhamnaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	373	444	958	265	1	0.38	6	0	0	0	LOW
5386	venosus	Ceanothus	Rhamnaceae	vaccinicola	Pygovepres	Phylini	Miridae	6296	6292	6339	6340	373	444	8763	265	1	0.38	2	0	0	0	LOW
5387	ponderosa	Pinus	Pinaceae	juliae	Phytocoris	Mirini	Miridae	6296	8151	36447	75908	62	554	879	33	1	3.03	1	0	0	0	LOW
5388	douglasii	Spiraea	Rosaceae	fuscosus	Plagiognathus	Phylini	Miridae	6296	6292	6132	330	376	597	8632	287	1	0.35	1	0	0	0	LOW
5389	integerrimus	Ceanothus	Rhamnaceae	politus	Phytocoris	Mirini	Miridae	6296	8151	36447	37502	373	444	785	77	1	1.30	1	0	0	0	LOW
5390	chrysophylla	Chrysolepis	Fagaceae	anthracinus	Ectopiocerus	Mirini	Miridae	6296	8151	40267	40268	68	4044	8613	166	1	0.60	3	0	0	0	LOW
5391	ledifolius	Cercocarpus	Rosaceae	pintoi	Ceratopsallus	Phylini	Miridae	6296	6292	6448	6450	376	448	804	18	1	5.56	1	0	0	0	LOW
5392	occidentalis	Cornus	Cornaceae	validus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70372	163	459	12594	34	1	2.94	3	0	0	0	LOW
5393	douglasii	Carex	Cyperaceae	tumidifrons	Labops	Halticini	Miridae	6296	6288	5974	1378	176	1558	9565	28	1	3.57	1	0	0	0	LOW
5394	arcticus	Juncus	Juncaceae	tumidifrons	Labops	Halticini	Miridae	6296	6288	5974	1378	259	510	6537	28	1	3.57	1	0	0	0	LOW
5395	glandulosa	Betula	Betulaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	109	430	759	849	1	0.12	1	0	0	0	LOW
5396	tremuloides	Populus	Salicaceae	dumicola	Phytocoris	Mirini	Miridae	6296	8151	36447	37503	382	563	945	60	2	3.33	2	0	0	0	LOW
5397	lewellinii	Mimulus	Phrymaceae	humeralis	Lygus	Mirini	Miridae	6296	8151	8152	37478	4769	535	8906	45	1	2.22	2	0	0	0	LOW
5398	lewisii	Mimulus	Phrymaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	4769	535	13272	1406	1	0.07	3	0	0	0	LOW
5399	contortus	Pinus	Pinaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	62	554	10923	849	1	0.12	3	0	0	0	LOW
5400	oregana	Sidalcea	Malvaceae	albocostatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1793	286	591	14190	173	1	0.58	4	0	0	0	LOW
5401	concolor	Abies	Pinaceae	fraterculus	Phytocoris	Mirini	Miridae	6296	8151	36447	67477	62	394	704	168	1	0.60	1	0	0	0	LOW
5402	concolor	Abies	Pinaceae	pacifica	Eurychilopterella	Deraeocorini	Miridae	6296	8164	41403	76075	62	394	704	18	1	5.56	1	0	0	0	LOW
5403	sativa	Medicago	Fabaceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	211	532	903	849	1	0.12	1	0	0	0	LOW
5404	andersonii	Lupinus	Fabaceae	striatus	Lygus	Mirini	Miridae	6296	8151	8152	67473	211	527	14285	185	1	0.54	13	0	0	0	LOW
5405	ponderosa	Pinus	Pinaceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	62	554	879	266	2	0.75	5	0	0	0	LOW
5406	ludoviciana	Artemisia	Asteraceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	98	418	815	1406	1	0.07	1	0	0	0	LOW
5407	ludoviciana	Artemisia	Asteraceae	bakeri	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37484	98	418	815	141	1	0.71	2	0	0	0	LOW
5408	ledifolius	Cercocarpus	Rosaceae	decolor	Europiella	Phylini	Miridae	6296	6292	5876	34	376	448	804	732	1	0.14	1	0	0	0	LOW
5409	sagittata	Balsamorhiza	Asteraceae	pallida	Labopidea	Orthotylini	Miridae	6296	6291	5973	1364	98	426	4876	14	1	7.14	4	0	0	0	LOW
5410	sagittata	Balsamorhiza	Asteraceae	shoshonea	Brooksetta	Orthotylini	Miridae	6296	6291	5783	680	98	426	4876	35	1	2.86	1	0	0	0	LOW
5411	sagittata	Balsamorhiza	Asteraceae	brevis	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37485	98	426	4876	849	1	0.12	2	0	0	0	LOW
5412	sagittata	Balsamorhiza	Asteraceae	picta	Phyllopidea	Phylini	Miridae	6296	6292	6121	4448	98	426	4876	176	1	0.57	7	0	0	0	LOW
5413	procera	Abies	Pinaceae	fenderi	Plagiognathus	Phylini	Miridae	6296	6292	6132	504	62	394	882	17	1	5.88	1	0	0	0	LOW
5414	menziesii	Pseudotsuga	Pinaceae	chrysanthemi	Plagiognathus	Phylini	Miridae	6296	6292	6132	311	62	568	831	1342	1	0.07	2	0	0	0	LOW
5415	chrysophylla	Chrysolepis	Fagaceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	68	4044	8613	316	1	0.32	1	0	0	0	LOW
5416	mertensiana	Tsuga	Pinaceae	piceicola	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	926	62	611	10763	160	2	1.25	12	0	0	0	LOW
5417	mertensiana	Tsuga	Pinaceae	ancorifer	Lepidargyrus	Phylini	Miridae	6296	6292	5986	158	62	611	10763	330	1	0.30	2	0	0	0	LOW
5418	procera	Abies	Pinaceae	diveni	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	75723	62	394	882	47	1	2.13	1	0	0	0	LOW
5419	arundinacea	Festuca	Poaceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	352	4503	12609	266	2	0.75	6	0	0	0	LOW
5420	margaritacea	Anaphalis	Asteraceae	ceanothi	Lygus	Mirini	Miridae	6296	8151	8152	42109	98	411	824	112	2	1.79	1	0	0	0	LOW
5421	contorta	Pinus	Pinaceae	humeralis	Lygus	Mirini	Miridae	6296	8151	8152	37478	62	554	707	45	1	2.22	1	0	0	0	LOW
5422	contorta	Pinus	Pinaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	62	554	707	1406	2	0.14	1	0	0	0	LOW
5423	contorta	Pinus	Pinaceae	bohemanni	Monosynamma	Phylini	Miridae	6296	6292	6038	4205	62	554	707	292	1	0.34	1	0	0	0	LOW
5424	monticola	Pinus	Pinaceae	intermedius	Pappus	Mirini	Miridae	6296	8151	74294	76208	62	554	3713	3	1	33.33	3	0	0	0	LOW
5425	menziesii	Pseudotsuga	Pinaceae	pacifica	Eurychilopterella	Deraeocorini	Miridae	6296	8164	41403	76075	62	568	831	18	1	5.56	2	0	0	0	LOW
5426	littoralis	Lupinus	Fabaceae	virescens	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2130	211	527	9396	54	1	1.85	1	0	0	0	LOW
5427	arboreus	Lupinus	Fabaceae	virescens	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2130	211	527	8583	54	1	1.85	2	0	0	0	LOW
5428	albicaulis	Pinus	Pinaceae	fraternus	Deraeocapsus	Deraeocorini	Miridae	6296	8164	40925	40926	62	554	636	54	1	1.85	2	0	0	0	LOW
5429	amabilis	Abies	Pinaceae	rainieri	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73517	62	394	641	25	1	4.00	12	0	0	0	LOW
5430	albicaulis	Pinus	Pinaceae	rostratus	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73508	62	554	636	56	1	1.79	2	0	0	0	LOW
5431	amabilis	Abies	Pinaceae	scutellatus	Orthops	Mirini	Miridae	6296	8151	39611	41131	62	394	641	381	2	0.52	1	0	0	0	LOW
5432	albicaulis	Pinus	Pinaceae	rubripes	Pappus	Mirini	Miridae	6296	8151	74294	76221	62	554	636	48	1	2.08	3	0	0	0	LOW
5433	amabilis	Abies	Pinaceae	rainieri	Phytocoris	Mirini	Miridae	6296	8151	36447	77651	62	394	641	4	1	25.00	1	0	0	0	LOW
5434	menziesii	Pseudotsuga	Pinaceae	convexicollis	Lygus	Mirini	Miridae	6296	8151	8152	42155	62	568	831	217	1	0.46	1	0	0	0	LOW
5435	velutinus	Ceanothus	Rhamnaceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	373	444	958	266	2	0.75	3	0	0	0	LOW
5436	arundinacea	Phalaris	Poaceae	trispinosa	Stenodema	Stenodemini	Miridae	6296	8158	40173	40175	352	1762	7530	531	1	0.19	2	0	0	0	LOW
5437	glomerata	Dactylis	Poaceae	maerkelii	Pithanus	Stenodemini	Miridae	6296	8158	40185	40186	352	7287	9753	27	1	3.70	1	0	0	0	LOW
5438	lanatus	Holcus	Poaceae	knighti	Irbisia	Mirini	Miridae	6296	8151	36462	40255	352	7755	11624	19	1	5.26	3	0	0	0	LOW
5439	californica	Myrica	Myricaceae	pabulinus	Lygocoris	Mirini	Miridae	6296	8151	39601	67454	309	538	10159	251	1	0.40	5	0	0	0	LOW
5440	ajugoides	Stachys	Lamiaceae	brunneus	Plagiognathus	Phylini	Miridae	6296	6292	6132	342	264	598	8690	331	1	0.30	2	0	0	0	LOW
5441	ajugoides	Stachys	Lamiaceae	lineatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	339	264	598	8690	138	2	1.45	12	0	0	0	LOW
5442	ajugoides	Stachys	Lamiaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	264	598	8690	1406	1	0.07	1	0	0	0	LOW
5443	oreganus	Lupinus	Fabaceae	virescens	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2130	211	527	5483	54	1	1.85	1	0	0	0	LOW
5444	adsurgens	Lupinus	Fabaceae	bradleyi	Lygus	Mirini	Miridae	6296	8151	8152	42107	211	527	1863	98	1	1.02	8	0	0	0	LOW
5445	margaritacea	Anaphalis	Asteraceae	princeps	Aoplonema	Orthotylini	Miridae	6296	6291	5734	614	98	411	824	316	1	0.32	3	0	0	0	LOW
5446	procera	Abies	Pinaceae	abietis	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73537	62	394	882	27	1	3.70	7	0	0	0	LOW
5447	heterophylla	Tsuga	Pinaceae	gillespiei	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	34910	62	611	9520	40	1	2.50	2	0	0	0	LOW
5448	glomerata	Dactylis	Poaceae	serrata	Irbisia	Mirini	Miridae	6296	8151	36462	40270	352	7287	9753	266	1	0.38	25	0	0	0	LOW
5449	amabilis	Abies	Pinaceae	nobilis	Phytocoris	Mirini	Miridae	6296	8151	36447	75602	62	394	641	11	1	9.09	1	0	0	0	LOW
5450	rubra	Alnus	Betulaceae	binotatus	Stenotus	Mirini	Miridae	6296	8151	42070	50690	109	405	898	396	1	0.25	1	0	0	0	LOW
5451	menziesii	Pseudotsuga	Pinaceae	calli	Phytocoris	Mirini	Miridae	6296	8151	36447	74935	62	568	831	11	1	9.09	1	0	0	0	LOW
5452	lanceolatum	Psoralidium	Fabaceae	balli	Polymerus	Mirini	Miridae	6296	8151	41124	67937	211	14791	17540	7	1	14.29	1	0	0	0	LOW
5453	canadense	Cirsium	Asteraceae	ancorifer	Lepidargyrus	Phylini	Miridae	6296	6292	5986	158	98	453	684	330	1	0.30	29	0	0	0	LOW
5454	vulgaris	Linaria	Plantaginaceae	ancorifer	Lepidargyrus	Phylini	Miridae	6296	6292	5986	158	349	521	8767	330	1	0.30	2	0	0	0	LOW
5455	polyphyllus	Lupinus	Fabaceae	concolor	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1859	211	527	2450	23	1	4.35	2	0	0	0	LOW
5456	tuberosum	Solanum	Solanaceae	elisus	Lygus	Mirini	Miridae	6296	8151	8152	40247	9	1802	5640	1557	1	0.06	2	0	0	0	LOW
5457	rubra	Festuca	Poaceae	punctatus	Lygus	Mirini	Miridae	6296	8151	8152	41123	352	4503	9860	103	1	0.97	1	0	0	0	LOW
5458	rubra	Festuca	Poaceae	trispinosa	Stenodema	Stenodemini	Miridae	6296	8158	40173	40175	352	4503	9860	531	1	0.19	4	0	0	0	LOW
5459	rubra	Festuca	Poaceae	shulli	Lygus	Mirini	Miridae	6296	8151	8152	40245	352	4503	9860	1406	2	0.14	6	0	0	0	LOW
5460	grandis	Abies	Pinaceae	piceicola	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	37489	62	394	2195	78	2	2.56	23	0	0	0	LOW
5461	sagittata	Balsamorhiza	Asteraceae	hesperius	Labops	Halticini	Miridae	6296	6288	5974	1372	98	426	4876	298	1	0.34	1	0	0	0	LOW
5462	sagittata	Balsamorhiza	Asteraceae	amoena	Leptopterna	Stenodemini	Miridae	6296	8158	36119	40171	98	426	4876	158	1	0.63	1	0	0	0	LOW
5463	sagittata	Balsamorhiza	Asteraceae	paludum	Teratocoris	Stenodemini	Miridae	6296	8158	40240	40243	98	426	4876	15	1	6.67	1	0	0	0	LOW
5464	discolor	Holodiscus	Rosaceae	fuscipes	Plagiognathus	Phylini	Miridae	6296	6292	6132	329	376	504	726	55	1	1.82	1	0	0	0	LOW
5465	discolor	Holodiscus	Rosaceae	decolor	Europiella	Phylini	Miridae	6296	6292	5876	34	376	504	726	732	1	0.14	1	0	0	0	LOW
5466	discolor	Holodiscus	Rosaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	376	504	726	306	1	0.33	1	0	0	0	LOW
5467	discolor	Holodiscus	Rosaceae	scutellatus	Orthops	Mirini	Miridae	6296	8151	39611	41131	376	504	726	381	1	0.26	2	0	0	0	LOW
5468	discolor	Holodiscus	Rosaceae	dumicola	Phytocoris	Mirini	Miridae	6296	8151	36447	37503	376	504	726	60	1	1.67	4	0	0	0	LOW
